"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSG00000271133" -2.52923002443278 -0.608769620407631 -4.76620797004922 0.000518665644650504 0.0110420975280621 -0.175607749994462
"ENSG00000168438" -1.81888467322041 1.65282948658727 -4.76567783348431 0.000519121496026576 0.0110420975280621 -0.176500684059278
"ENSG00000164929" -1.33216428621082 7.10088275966206 -4.76246346058196 0.000521894477723524 0.0110909706222229 -0.181915592405404
"ENSG00000240423" 2.49827067450611 -1.10110578315615 4.76123884321139 0.000522955019858746 0.0110969299210967 -0.183978929413592
"ENSG00000126217" -1.3862126349396 5.48003579745175 -4.76056483359478 0.000523539690140086 0.0110969299210967 -0.185114640494475
"ENSG00000269228" -1.55035687848218 3.80342467430076 -4.76049350462739 0.000523601604659613 0.0110969299210967 -0.185234833798379
"ENSG00000243335" -1.40156106488268 5.95137859537037 -4.75873480265701 0.000525130615660386 0.011119235740308 -0.188198555580902
"ENSG00000041982" 1.22762233828209 6.03088770548582 4.75806428517987 0.000525714795332649 0.0111215131770553 -0.189328601826477
"ENSG00000159556" -2.44767454057521 0.582111217094588 -4.75488819130632 0.000528491209235299 0.0111701212647613 -0.194682180877815
"ENSG00000157510" -3.79118409080734 -0.380381379106022 -4.75403460544006 0.000529240000827633 0.0111758245966624 -0.196121197877446
"ENSG00000116604" -2.71120215258238 3.99914216275065 -4.75187075418851 0.000531143191212742 0.0112058727158753 -0.199769550943508
"ENSG00000279066" -1.7474788553981 -1.36343778938749 -4.74899921229183 0.000533679921456664 0.0112492206750405 -0.204612046633414
"ENSG00000128203" 2.28034285898219 3.3230093717585 4.745950642333 0.000536386959873713 0.0112960770051383 -0.209754254818998
"ENSG00000215386" 1.6613403017326 1.74827168201289 4.74494555354951 0.000537282604275503 0.0113020617426187 -0.211449864645312
"ENSG00000177570" -2.47734713047993 0.17587995507652 -4.74454513105025 0.000537639861759955 0.0113020617426187 -0.212125424041139
"ENSG00000213380" 1.29204656580695 6.13497855521887 4.74279221498708 0.000539206752941943 0.0113247978156141 -0.215083043417924
"ENSG00000150938" 1.43624541203416 6.20169570100931 4.74074568393911 0.000541042165635732 0.0113531276015685 -0.218536572808684
"ENSG00000162434" -1.52474341186898 7.52914870743532 -4.73942759886956 0.00054222774855716 0.0113677828255461 -0.220761135228908
"ENSG00000184939" -1.75608987484828 2.90821898976688 -4.73654696456387 0.000544828303806603 0.011405078777924 -0.225623634360827
"ENSG00000249111" -3.16171714943685 0.533820983701947 -4.73595043080002 0.000545368471625781 0.011405078777924 -0.226630715780658
"ENSG00000178531" 1.96488830522219 4.56870203819995 4.73583502242185 0.000545473040034423 0.011405078777924 -0.22682555608168
"ENSG00000106003" 1.59868080908035 1.14272896726846 4.73497207590003 0.000546255599679443 0.0114112159023457 -0.228282496148872
"ENSG00000111252" -2.15816503347296 6.13575375020467 -4.73290474585006 0.000548135145578707 0.011439541497614 -0.231773228697131
"ENSG00000141644" -1.42029861292592 4.00664538458036 -4.73240331440093 0.000548592051762666 0.011439541497614 -0.23261999042963
"ENSG00000204381" 1.73346371162606 4.36108090465131 4.73135484825894 0.000549548709935059 0.0114492585693077 -0.234390629061475
"ENSG00000188042" -1.48911854042954 7.90791995285708 -4.72975995256038 0.000551007308258645 0.0114641142900745 -0.237084345760547
"ENSG00000099139" 3.4522681903059 1.44323268840035 4.72950115251422 0.000551244374452028 0.0114641142900745 -0.237521480076421
"ENSG00000145536" 1.25865318554055 3.32356114709961 4.72876200077574 0.000551922042251306 0.0114665361737619 -0.238770015287501
"ENSG00000168273" -1.12714064332229 7.30181547407304 -4.72830262472107 0.000552343647009014 0.0114665361737619 -0.239546004220397
"ENSG00000197816" -2.17313914915712 -1.19150118308629 -4.72661648233929 0.000553894048470546 0.0114710381298837 -0.242394510469674
"ENSG00000259396" 3.24246699122314 -0.692198987126438 4.72651511319248 0.000553987402405042 0.0114710381298837 -0.242565771481644
"ENSG00000171017" -1.56955849599263 5.46078329624974 -4.72646309701827 0.000554035312093039 0.0114710381298837 -0.24265365221582
"ENSG00000198929" -2.57495575630139 -0.938979259404809 -4.72577116855742 0.000554673029046135 0.0114740606912788 -0.243822690828661
"ENSG00000249784" -2.92676169623959 -0.607397219756997 -4.72299704993669 0.000557237543984291 0.0115169006654822 -0.248510289225803
"ENSG00000107443" -2.20488554334418 1.14609404583395 -4.72155380660762 0.000558576657191164 0.0115343608131846 -0.250949420096574
"ENSG00000140526" -1.26834782566287 6.47860371944455 -4.71999370790525 0.000560027992825431 0.0115478108804327 -0.253586343770669
"ENSG00000135047" -2.78200758810499 7.86615909293181 -4.71979000080329 0.000560217790205271 0.0115478108804327 -0.253930678613734
"ENSG00000176165" -2.25977145046081 4.07628505471603 -4.7181119078943 0.000561783868094387 0.0115698718253437 -0.256767435178793
"ENSG00000179593" 2.21077900736194 -1.00099294299209 4.71743926104322 0.000562412903757551 0.0115726126069477 -0.257904623063649
"ENSG00000102871" 1.52251467573247 6.18465190868024 4.71391691263574 0.000565718967616295 0.0116284393318112 -0.263860518310009
"ENSG00000180881" 2.01249263700796 1.20219507978916 4.71348824814788 0.000566122699963038 0.0116284393318112 -0.26458545116907
"ENSG00000230257" 1.75500893908942 3.85499569001039 4.7118346887561 0.000567682918478279 0.0116502315037574 -0.267382078481986
"ENSG00000135245" 1.90695801741165 7.10778819126086 4.71015791333804 0.000569269649427586 0.011672528998017 -0.270218330885555
"ENSG00000119669" -1.69464606763714 6.36214059437209 -4.70883073534865 0.00057052885498957 0.0116880775261867 -0.272463499148381
"ENSG00000103174" 1.8523074006162 3.76452739767007 4.70476254489058 0.00057440692686874 0.0117568089263368 -0.279347014299578
"ENSG00000066248" 3.280261875726 0.369357332807619 4.70425620953999 0.000574891531025557 0.0117568089263368 -0.280203899964669
"ENSG00000156831" -1.5136827591996 4.32569144196787 -4.70044196167982 0.000578555888019535 0.011816281103057 -0.286659920491434
"ENSG00000248323" 2.3992400056673 1.55600434128464 4.70017587295825 0.000578812432535963 0.011816281103057 -0.287110373832131
"ENSG00000130707" 2.17043623839259 2.9044248690993 4.69604974934563 0.000582805864459551 0.0118874056305063 -0.294096525528011
"ENSG00000168952" 2.98220421314272 2.35188939975842 4.69377057683544 0.000585024120984367 0.0119222295537548 -0.297956447389669
"ENSG00000223749" 3.21366714858097 1.41584582249408 4.69205756713282 0.000586697174380447 0.0119458916814951 -0.300857975950575
"ENSG00000168014" -3.00058535138643 1.67633916628742 -4.68756293891213 0.000591110863434754 0.0120252666847311 -0.30847285261851
"ENSG00000011677" -4.43154110267786 2.40225186207324 -4.68679705493263 0.000591866421026452 0.0120301490141387 -0.309770684696946
"ENSG00000101230" 2.36909975704583 -0.331523893596647 4.68492955542238 0.000593712989640002 0.0120571791995299 -0.312935579210861
"ENSG00000133687" -1.72516147150242 5.21431474940335 -4.68326102738157 0.000595367927135657 0.0120745614499557 -0.315763649896851
"ENSG00000197355" -1.28712003919251 6.81772181081498 -4.68302356354149 0.000595603849699964 0.0120745614499557 -0.316166168066562
"ENSG00000109099" -1.18716675611471 6.43650655727683 -4.68006210297086 0.000598554337254259 0.0121238427999053 -0.321186661212672
"ENSG00000172500" 1.32357612658665 8.372620381665 4.67584901412377 0.000602778252531933 0.0121988098391848 -0.328330941752453
"ENSG00000177842" -2.04643579417733 -1.26418048713491 -4.67044976234153 0.000608237118093654 0.0122819730563482 -0.337489952722339
"ENSG00000250846" -3.78067270245008 -0.507306047073344 -4.67030316646801 0.000608386053294367 0.0122819730563482 -0.337738682210555
"ENSG00000124299" -1.41766376829988 4.66788547437449 -4.67022384961182 0.000608466651801599 0.0122819730563482 -0.337873260408317
"ENSG00000182379" 2.93266939351521 0.271429383640158 4.66959137067536 0.000609109751405836 0.0122843275188451 -0.338946426378592
"ENSG00000162409" -2.53332896631699 2.93392968175307 -4.66904322404705 0.000609667678999986 0.0122849616768443 -0.339876541762377
"ENSG00000149781" -1.68087326729564 4.05446492339857 -4.66807706589016 0.000610652381827461 0.0122941869521674 -0.341516047702711
"ENSG00000173077" 2.05899924909041 -0.494923884585843 4.65840587750476 0.00062060157610287 0.0124774766548393 -0.357933955149361
"ENSG00000273759" -2.60220758879547 0.280834451882087 -4.65818974738754 0.000620825850530061 0.0124774766548393 -0.358300995645298
"ENSG00000143457" -1.48484179590532 3.55200801255627 -4.6568710790633 0.00062219605123761 0.0124942535796716 -0.360540537502887
"ENSG00000164283" -1.92817291907939 -1.23518873250076 -4.65064373129279 0.000628709722617809 0.0126141983384041 -0.37111964693178
"ENSG00000135299" -2.43195922792328 -0.816053576537325 -4.64859916679237 0.000630863846183182 0.0126465438031257 -0.374594054649467
"ENSG00000279591" 2.5484801389067 -0.207516750847258 4.64694190709966 0.000632615586885856 0.0126675267826211 -0.377410688615397
"ENSG00000101825" -2.33208474492949 -1.33170679855275 -4.64658234135899 0.000632996324185145 0.0126675267826211 -0.37802184275205
"ENSG00000163162" 1.81855727531549 2.63515086730288 4.64477248221234 0.000634916399493023 0.0126950636381921 -0.381098309905365
"ENSG00000167700" 1.68143329338764 6.14921644305748 4.64321982489368 0.000636568474335749 0.0127066255855841 -0.383737905698394
"ENSG00000159387" 2.94731346613381 0.475168628021871 4.64320548468987 0.000636583753730512 0.0127066255855841 -0.383762286188568
"ENSG00000217239" -3.32540461180009 0.778857427506774 -4.6404663844465 0.000639509307190121 0.0127541112598071 -0.388419642461094
"ENSG00000105974" 2.17489264354707 9.64781547049416 4.63937691901826 0.000640676847138544 0.0127664846721868 -0.390272349395226
"ENSG00000123405" 1.9342834961683 -0.408172554640562 4.63601249135625 0.00064429650134496 0.0128276574764363 -0.395994723197826
"ENSG00000256442" 2.21832409405819 -0.805580402908013 4.63387317066696 0.000646609251671931 0.0128627282851772 -0.399634120834794
"ENSG00000273254" 1.78251818941891 -0.532593719128422 4.63271947833788 0.000647860080133874 0.0128766329726097 -0.401597013624531
"ENSG00000078070" -1.77515481064991 3.30612395864245 -4.63046000949542 0.00065031713773503 0.012914468163327 -0.405441760747108
"ENSG00000029534" 1.70208061282385 2.96393059875284 4.62903963794236 0.000651866716281321 0.012934232957235 -0.407859015843401
"ENSG00000134250" -1.53398473799732 5.96296890730855 -4.62538901613255 0.000655867200536842 0.0130025533197338 -0.414072979648475
"ENSG00000162735" -1.18190228461641 5.16281831889081 -4.62454124324061 0.000656799896089313 0.013009990471433 -0.415516269342266
"ENSG00000163694" -2.84593125525967 0.0928649007920217 -4.62298499333434 0.000658515656546689 0.0130329129176085 -0.41816593958742
"ENSG00000272308" -2.92230552987298 -0.787980441103104 -4.62174984996588 0.000659880740296521 0.0130488620288805 -0.420269110415357
"ENSG00000108821" 1.66222460609902 5.91051542030976 4.62106262162375 0.000660641550261374 0.0130528449905156 -0.421439388308345
"ENSG00000133935" -1.84192353458725 5.40866446738601 -4.61843361524613 0.000663560537444594 0.0130994260412286 -0.425916857549987
"ENSG00000172345" 1.61882712761668 4.24019212787253 4.61437649540314 0.000668091702808287 0.0131629223722612 -0.432828251079321
"ENSG00000137561" 2.40016442416377 -0.800059538235549 4.61406939285271 0.000668436005122049 0.0131629223722612 -0.433351490986467
"ENSG00000112658" -1.53686699820373 6.41445703398029 -4.61403969012527 0.000668469315639391 0.0131629223722612 -0.433402098982319
"ENSG00000272899" 1.50493439806876 1.85280458563649 4.61262617662371 0.000670056531208543 0.013183051517049 -0.435810594177567
"ENSG00000196912" -1.92817291907939 -1.42983840646353 -4.60994047518439 0.000673083155802135 0.0132314425926597 -0.44038746743195
"ENSG00000118217" -1.46926568198863 4.20999152370243 -4.60736726893723 0.00067599644022409 0.013269969656687 -0.444773476102686
"ENSG00000117877" -1.21756523925096 4.92942330893281 -4.60720515586525 0.000676180420065178 0.013269969656687 -0.445049824177852
"ENSG00000249815" -1.77915591866555 -1.27244298260422 -4.60344538601121 0.000680462075856494 0.013342774855492 -0.451459882980963
"ENSG00000184470" -1.45565813277081 4.79871418852028 -4.60275818677237 0.000681247728458814 0.0133469643122233 -0.452631684520576
"ENSG00000137404" 1.26111426304275 5.56895811823599 4.6005992772703 0.000683722126427414 0.0133775751007277 -0.456313406612603
"ENSG00000261840" 1.96824770050923 1.75206947044984 4.6003949825113 0.00068395676245685 0.0133775751007277 -0.456661833194976
"ENSG00000166979" 1.12251197404134 5.31877280951356 4.59806665356644 0.000686636853468647 0.0134091158955561 -0.460633186682609
"ENSG00000258940" 2.10061831271319 -1.18786211704808 4.59799572341855 0.000686718672117489 0.0134091158955561 -0.460754180476876
"ENSG00000108176" 2.84742358885412 1.11867025513298 4.59720729987422 0.000687628814544482 0.0134118234825666 -0.462099128275969
"ENSG00000138623" 1.08236518349068 7.43705946093841 4.59688011031112 0.000688006887316029 0.0134118234825666 -0.462657293731316
"ENSG00000162892" -4.26897191849182 2.52370137211076 -4.59552111784725 0.000689579556346963 0.0134177179741039 -0.464975794574008
"ENSG00000205544" -2.55218684214622 4.73894432881589 -4.59536968421757 0.000689755033111608 0.0134177179741039 -0.465234161221087
"ENSG00000142698" -1.78278227237615 2.5809186634242 -4.59512871973096 0.000690034351972431 0.0134177179741039 -0.465645285729946
"ENSG00000095203" 2.29248472330144 2.46397203719069 4.58965996723181 0.000696405520353132 0.0135303300682098 -0.474977804605765
"ENSG00000274528" 2.56731634360097 0.588552502804869 4.58780873482425 0.000698576161330352 0.0135612114380054 -0.478137805201483
"ENSG00000078699" -1.49836841221634 4.01977225560694 -4.58690328041003 0.00069964042024666 0.0135705815179016 -0.479683544680211
"ENSG00000109445" -1.66641871782285 4.09712359196885 -4.58517321322643 0.000701678641736858 0.0135920778228351 -0.482637298036405
"ENSG00000176946" -1.29708335956191 6.54390064890354 -4.58489560519789 0.000702006274906054 0.0135920778228351 -0.483111294302438
"ENSG00000166446" -3.05848743586588 0.369690029465033 -4.58395458303106 0.000703118062156591 0.0135920778228351 -0.484718094767539
"ENSG00000155816" -2.49945816879533 1.35090316228337 -4.58373316783925 0.00070337992488082 0.0135920778228351 -0.485096178348561
"ENSG00000136274" 2.61510017721628 0.336730322185617 4.58325316828588 0.000703947960169487 0.0135920778228351 -0.485915835588978
"ENSG00000138613" -1.99000428366629 4.03966064339684 -4.58288024821989 0.000704389608280998 0.0135920778228351 -0.486552661354233
"ENSG00000283016" 1.71163802372075 -1.41914848685341 4.58251185216551 0.000704826183493205 0.0135920778228351 -0.487181778486788
"ENSG00000187601" 1.86232482444434 5.78084397797692 4.57638405694635 0.000712129749314018 0.0137215818088301 -0.497648795715738
"ENSG00000118849" -3.56602806437325 0.657309236290767 -4.5746946884941 0.000714157167645997 0.0137383378459313 -0.500535257738489
"ENSG00000196183" 2.18456995412369 -0.462656248103453 4.57394962679517 0.0007150532387855 0.0137383378459313 -0.501808385222305
"ENSG00000180209" 1.65466770528187 3.39641530509617 4.57327589273812 0.000715864539020224 0.0137383378459313 -0.502959690252887
"ENSG00000156171" -1.16439768206989 4.12205078697408 -4.57327540668667 0.000715865124663681 0.0137383378459313 -0.50296052085822
"ENSG00000023839" 1.51806767637259 3.54587096433962 4.57321060540961 0.000715943208222016 0.0137383378459313 -0.50307125895574
"ENSG00000174327" -2.30497999406863 -0.43402203543701 -4.57244343866009 0.00071686829863571 0.0137447862615987 -0.504382300046974
"ENSG00000272030" -1.88384330445074 -0.102156455784993 -4.57085055932957 0.000718793075950532 0.0137652775490151 -0.507104665242914
"ENSG00000134028" -2.64486841226679 -0.921134730908652 -4.57058302718119 0.000719116882328337 0.0137652775490151 -0.507561930936454
"ENSG00000172830" -1.31377281583304 4.507297326298 -4.56372727011071 0.000727467025766448 0.0139026230666973 -0.519282791008365
"ENSG00000128524" -1.26840638116821 9.74483434699729 -4.56371372869569 0.000727483618943919 0.0139026230666973 -0.519305947642488
"ENSG00000189143" -3.29056326039809 -0.720239742154651 -4.56211890604854 0.000729440632594739 0.0139211968088707 -0.522033347904861
"ENSG00000196220" 2.3456606302314 3.93911454837298 4.56152935391317 0.000730165468908707 0.0139211968088707 -0.523041654890576
"ENSG00000140577" -1.6022152614609 5.07703470503598 -4.56131592250778 0.000730428062128662 0.0139211968088707 -0.523406695688733
"ENSG00000057252" -1.3847243426252 5.23371614439611 -4.56097968329622 0.000730841951267104 0.0139211968088707 -0.52398179124271
"ENSG00000163738" 1.39144605434358 6.09815302953162 4.56005869281278 0.000731976889677823 0.0139314426947327 -0.525557102556817
"ENSG00000067992" 1.30401445180162 4.09391323554833 4.55867610213117 0.000733684123524837 0.0139525552879613 -0.52792215496952
"ENSG00000196876" -2.65395172731817 1.78649122021219 -4.55571478754874 0.000737354816297452 0.0140109424132612 -0.532988553209929
"ENSG00000111445" -1.09199940356244 5.11651602016249 -4.55254834802361 0.000741301043312566 0.0140600913546656 -0.53840708066861
"ENSG00000157445" -3.04057107279805 0.791755638149675 -4.552402500084 0.000741483340336365 0.0140600913546656 -0.53865669059005
"ENSG00000175414" 1.67129938858582 3.4505303847554 4.5521899802288 0.000741749055352419 0.0140600913546656 -0.539020410120707
"ENSG00000154764" -2.24911462245883 -1.0922135684145 -4.55130052354571 0.000742862230889336 0.0140697624152368 -0.540542740883017
"ENSG00000186469" 2.76536924050965 3.47086848860271 4.55072238890522 0.000743586717135622 0.0140720620094425 -0.541532286897439
"ENSG00000267174" -3.08667261204195 0.924967304083855 -4.54685709746469 0.00074844952344543 0.0141485190711081 -0.548149241684455
"ENSG00000188372" 1.47526772092646 0.11710277214031 4.54641948720658 0.000749002161081576 0.0141485190711081 -0.548898497469473
"ENSG00000010438" -2.80741391664299 -0.766816606524256 -4.54606838961299 0.000749445854627992 0.0141485190711081 -0.549499647231242
"ENSG00000234287" -1.96731302220527 7.48672045622919 -4.54477099936186 0.000751087796743426 0.0141680538797179 -0.551721171083394
"ENSG00000188290" 3.70824050866295 -0.470046365753407 4.54371027522796 0.000752433017461792 0.0141819644825957 -0.55353760371958
"ENSG00000182685" 3.15201847335644 3.22407938834652 4.53994624651517 0.000757226977727572 0.0142608025006418 -0.559984406388384
"ENSG00000132846" -1.94815702751664 2.93358369246063 -4.53943868665026 0.000757875859800502 0.0142615123488588 -0.560853856597679
"ENSG00000212694" 1.28626209122129 4.70761337591657 4.53799065631298 0.000759730271491229 0.0142848881184338 -0.563334505444595
"ENSG00000154229" 1.80004286313194 6.70143884103362 4.53495056645188 0.000763639009043246 0.0143468217689332 -0.568543372571138
"ENSG00000197149" 1.6831922865496 4.66341871285042 4.53332055303993 0.000765743427519859 0.0143747845034179 -0.571336688138816
"ENSG00000007392" 1.62874194874837 4.96459382428701 4.53027594044223 0.000769690422504141 0.0144372639217939 -0.576555033462831
"ENSG00000198933" -1.93994532792468 3.16159386618672 -4.52829724161458 0.000772266988002135 0.0144615158520511 -0.579947048033574
"ENSG00000138172" -3.03394733511792 2.17783148333617 -4.52801361839579 0.000772637047129314 0.0144615158520511 -0.580433292363991
"ENSG00000134440" -1.54470642317159 6.2921547251654 -4.52785610444923 0.000772842644531918 0.0144615158520511 -0.58070333886646
"ENSG00000272031" -2.11049797554218 3.18376367871855 -4.52636811852303 0.000774787686613846 0.0144862947751983 -0.583254533723955
"ENSG00000255031" 1.80851925464886 3.9038629868291 4.52509118214052 0.000776460935258252 0.0144995723058581 -0.585444091949834
"ENSG00000197457" -2.71934731786686 0.00662861249257763 -4.52487803010792 0.0007767406095107 0.0144995723058581 -0.585809602209681
"ENSG00000124225" 1.94296225110519 3.58256438701173 4.5232711175684 0.000778852415184758 0.0145273719072111 -0.588565291433379
"ENSG00000197956" -1.4033130469108 12.0161947065866 -4.52159630406324 0.000781059849730771 0.0145569093718992 -0.591437756386145
"ENSG00000186451" -3.15227334522397 -0.637789132780997 -4.52035666280219 0.000782697933544865 0.014575796952383 -0.593564077903991
"ENSG00000104081" -2.29449187652371 -0.317480445469682 -4.5196549878453 0.000783626731589518 0.0145791733907874 -0.594767723404312
"ENSG00000171159" 1.22644178463357 6.28507768365397 4.51927601622453 0.000784128850837328 0.0145791733907874 -0.595417831898971
"ENSG00000260231" 1.29658629400028 2.79247888913577 4.51774542564996 0.000786160237060118 0.014605304913663 -0.598043666622154
"ENSG00000003096" -1.7003524667584 3.16733199065619 -4.5141787081198 0.000790915341600557 0.0146819559116208 -0.604163716323945
"ENSG00000162073" 1.30559615695597 4.6596386324656 4.51310101164419 0.000792358024157664 0.0146970446229689 -0.606013213128079
"ENSG00000127463" 1.09932254563228 5.36761437256533 4.51228608367772 0.000793450773185855 0.0147056237819847 -0.607411850756337
"ENSG00000100628" -3.17714786008875 -0.968604960530699 -4.51172257800119 0.000794207308031653 0.0147079629568338 -0.608379026274811
"ENSG00000115507" -2.78640393996101 0.514929724453454 -4.51110739788372 0.000795034079888099 0.0147093412392775 -0.60943493712658
"ENSG00000113916" -1.12896974232311 4.92314046161155 -4.51070698414688 0.000795572699876549 0.0147093412392775 -0.610122241969805
"ENSG00000283537" 2.67867852601513 -0.1383412142402 4.5099948176711 0.000796531619994784 0.0147093412392775 -0.611344713935927
"ENSG00000137309" -1.53903337446099 8.73321740820983 -4.50979323844033 0.000796803262468789 0.0147093412392775 -0.611690746587902
"ENSG00000134333" 1.54760454478605 10.3695612995874 4.50168091378202 0.000807816000926617 0.0149008526210448 -0.625620487959041
"ENSG00000198792" 1.35935549887205 6.94324201377596 4.50113362745517 0.000808564667949186 0.0149028814865137 -0.626560522516876
"ENSG00000168032" -2.69042365919867 -0.871808437057836 -4.49918239334831 0.000811239792778513 0.0149338057174401 -0.629912310010581
"ENSG00000205085" 2.57275975661113 0.764708872002585 4.49897659151656 0.000811522484345333 0.0149338057174401 -0.630265858525928
"ENSG00000161011" -1.23745097931228 10.2314153575479 -4.49838981982549 0.000812329045806206 0.0149343496251215 -0.631273905892214
"ENSG00000144152" 2.30123639638996 -0.273033512415666 4.49776701129194 0.000813186059711452 0.0149343496251215 -0.632343908058123
"ENSG00000168734" -1.76708905134372 6.68221586142123 -4.49755928085492 0.000813472116805067 0.0149343496251215 -0.632700804986757
"ENSG00000182742" -1.43935042372158 1.61640211459237 -4.49487680901101 0.000817175505997636 0.0149905450133246 -0.63730996280255
"ENSG00000042062" -1.7793728827432 3.28007108525904 -4.49383949832825 0.0008186123278933 0.0150051060951 -0.639092552951575
"ENSG00000136630" 2.07799646380338 5.02379926031663 4.49248051272959 0.000820498713411108 0.0150278783192581 -0.641428127372089
"ENSG00000175061" -1.2652222285761 8.83728833513155 -4.49076270935369 0.000822889673666257 0.0150598491335909 -0.644380687574196
"ENSG00000158796" -1.39705356992935 4.10570797440706 -4.48732117490592 0.000827701787863886 0.015136045076815 -0.650297056468712
"ENSG00000176049" -2.70144240789748 0.907270746808243 -4.48546021081471 0.000830316121856544 0.0151719627152706 -0.653496842937704
"ENSG00000184602" -1.44038890790141 3.02268886069863 -4.47881424551167 0.000839723241603265 0.0153318482938737 -0.664927441715972
"ENSG00000166681" -1.29794015901298 9.44850230006173 -4.47814665937822 0.000840674323653758 0.0153372124066746 -0.666075933807733
"ENSG00000108852" 1.36906386638674 4.58527962605837 4.47758618235964 0.00084147368135934 0.0153398022506553 -0.667040199962949
"ENSG00000186868" -2.6731360385999 0.881869640777184 -4.47679611306036 0.000842601835419072 0.0153483772269076 -0.668399528836655
"ENSG00000140443" -1.33712905180137 3.17429109798732 -4.47502817356817 0.000845132038916329 0.015373735346634 -0.671441569900292
"ENSG00000105518" -1.22979264576716 7.605677015499 -4.4746085098368 0.0008457338102256 0.015373735346634 -0.672163727301546
"ENSG00000147224" 1.19412809143198 6.30035776492293 4.47443827024893 0.000845978050733716 0.015373735346634 -0.672456681561072
"ENSG00000124116" 1.22915320199667 4.81726542653216 4.47398453523638 0.000846629378607385 0.015373735346634 -0.673237501487527
"ENSG00000139187" -2.67482151205382 0.185765412042723 -4.47062754137429 0.000851464593370452 0.0154495138582474 -0.679015216672317
"ENSG00000178053" -1.73207248839227 3.40147114760544 -4.4697132250378 0.00085278651533761 0.0154614767279625 -0.680589075897359
"ENSG00000273119" 2.71991838229769 0.837597600911605 4.4675730193844 0.0008558892267796 0.0155020946304146 -0.684273507545563
"ENSG00000217801" -1.82532017933307 0.942333650411783 -4.46725206998366 0.000856355531782136 0.0155020946304146 -0.68482607879016
"ENSG00000168661" -2.37205498797681 -1.22308741049312 -4.46554262693916 0.000858843646182412 0.0155345802446504 -0.68776939291738
"ENSG00000131779" -1.41347637754229 4.80925536422245 -4.46510517491204 0.000859481576062555 0.0155345802446504 -0.688522652046044
"ENSG00000188859" -2.17313914915712 -0.687361272567102 -4.46451025466901 0.000860349934335436 0.0155382394487485 -0.689547095739286
"ENSG00000182985" 2.85417685023255 1.06371918803522 4.46190565964237 0.000864162464990645 0.0155950247162349 -0.694032660989331
"ENSG00000204257" 1.31294267674986 5.35771619581389 4.4569135205465 0.000871519246747202 0.0157156337740334 -0.702632227711783
"ENSG00000160213" -3.65550251639119 10.4295677213297 -4.45564400437009 0.000873400516842375 0.0157373958764479 -0.704819591731956
"ENSG00000185112" 2.04489389003217 0.387600981781215 4.45421115990605 0.000875528918329236 0.0157635739045481 -0.707288596509136
"ENSG00000135723" 2.07035710912317 9.6640026039823 4.45254708604101 0.000878007600754718 0.0157960133816581 -0.710156346909064
"ENSG00000105698" -1.46803975260647 6.18043081525347 -4.45120051530751 0.000880018720802619 0.0158095462299049 -0.712477172353876
"ENSG00000164237" -2.08163960337057 2.63003849666835 -4.45113621291915 0.000880114877545489 0.0158095462299049 -0.712588003360969
"ENSG00000196267" -1.76826070796047 2.73585643022912 -4.4495468829174 0.000882495028002242 0.015840106910311 -0.715327512194881
"ENSG00000133619" -1.41527677571288 2.75093763742786 -4.4487207108755 0.000883734943371052 0.0158501699989394 -0.716751691969348
"ENSG00000198835" 2.44528269023359 2.06947321730457 4.44778628155632 0.000885139524670816 0.0158631687163355 -0.718362585285059
"ENSG00000007384" 1.37112961182228 5.87946144690892 4.44528445430887 0.000888911624171932 0.0159185447723928 -0.722676070913707
"ENSG00000164125" -3.69209136187131 1.8034303652555 -4.44387911132186 0.000891037876177443 0.0159443848180402 -0.72509939212275
"ENSG00000227051" 1.17954645238765 7.07035818506692 4.44304664677703 0.000892299881497283 0.0159547321339905 -0.726534972025553
"ENSG00000269343" -2.57468067940405 2.24010922762728 -4.44118743823722 0.000895125164445102 0.0159832048755885 -0.729741458117785
"ENSG00000160695" -1.20737699182671 4.36062592460966 -4.44109739961105 0.000895262225610446 0.0159832048755885 -0.729896753592334
"ENSG00000240541" 2.23348187454572 -0.501821970058493 4.43984635724404 0.00089716889333987 0.0159979433336492 -0.732054605731953
"ENSG00000134222" -1.08575747672478 5.48946076013044 -4.43965626347456 0.000897458979332598 0.0159979433336492 -0.732382503709709
"ENSG00000260565" 1.92345364209368 3.30520786378716 4.43906055867606 0.000898368668769959 0.0160019347458612 -0.733410078649752
"ENSG00000109846" 3.30499793739825 1.86118609945802 4.43838100308407 0.000899407581474662 0.0160082200656978 -0.73458234456209
"ENSG00000203877" -2.09677112077283 -1.18885691724464 -4.43110105853214 0.000910616314030898 0.016191814337651 -0.747143974963612
"ENSG00000198556" -1.38830717199881 3.38014022511777 -4.43078225324502 0.000911110492214615 0.016191814337651 -0.747694218289521
"ENSG00000117280" -1.3075870935204 4.99264897574296 -4.42750636190632 0.00091620468966971 0.0162699545119886 -0.753348941128738
"ENSG00000161180" 2.43372245013953 -0.586929598476971 4.42557854573616 0.000919216450345255 0.0163110240702328 -0.756677248861989
"ENSG00000157557" -1.47037620564186 4.24271115910734 -4.42499263309316 0.000920133848964148 0.0163148960727427 -0.757688892161521
"ENSG00000243830" -2.15139068124819 -0.899794156116589 -4.42426734390304 0.000921270802516124 0.0163226521684975 -0.758941239707153
