"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ENSG00000260549" 47.0318735705913 -1.67496207224177 0.477920625447023 -3.50468672632634 0.00045714486328195 0.0209888128384573
"ENSG00000260877" 86.4245392593306 2.65203017392703 0.465844784935673 5.69294807989154 1.24864365987193e-08 3.01388717970105e-06
"ENSG00000264522" 56.2493443614492 -1.23475880122494 0.372549113601949 -3.3143517354982 0.000918558793057943 0.0346063380210004
"ENSG00000265933" 10.7546709435957 4.84442721172499 1.27175004485521 3.80926049998806 0.000139383046409444 0.00855583605136591
"ENSG00000267627" 197.247270625632 3.57896233938726 0.598545407948122 5.9794332925489 2.23915232126146e-09 6.78463153342223e-07
"ENSG00000268034" 12.0451793553862 -4.24565561858781 1.09383443966329 -3.88144262480413 0.000103838651874948 0.00675235726644354
"ENSG00000268388" 3.9987224188162 -5.27550196667763 1.45267441014752 -3.63157905847732 0.000281692333081283 0.0143784247864177
"ENSG00000268895" 2.92370698280789 -6.56014000764925 1.7099364547445 -3.83648175313595 0.000124809464599474 0.00776162264349832
"ENSG00000270722" 5.86325719531625 -5.74785819777939 1.63490103839591 -3.51572239712988 0.000438559280340123 0.0203437221867221
"ENSG00000272047" 152.86558155471 1.62412660751277 0.429373031834327 3.78255383337498 0.000155227507556493 0.00924739319678065
"ENSG00000273297" 15.3776474469866 2.76637476300384 0.738854181069977 3.74414171819085 0.00018101146861281 0.0104787980671343
"ENSG00000276529" 42.863220529485 -1.32728447330365 0.393767393010475 -3.3707323076097 0.00074968667423964 0.029435417043117
"ENSG00000277443" 141.542213290876 -1.36269738550421 0.404633131537693 -3.36773555918584 0.000757882516571624 0.0296511124134519
"ENSG00000277632" 48.8462139198081 -2.58121926559854 0.529847374883618 -4.87162792146608 1.10682463654288e-06 0.0001515604773943
"ENSG00000278970" 81.3603521508454 -1.30870780886702 0.392173397026998 -3.33706421391181 0.000846683838633697 0.0324129692096303
"ENSG00000283627" 33.4003910349864 3.40158452391895 0.570173042773591 5.96588100232175 2.43317569980769e-09 7.0716030899921e-07
"ENSG00000284543" 34.9646476125425 -7.22281940494821 1.72309710582877 -4.19176573422087 2.7679173135312e-05 0.00234630419416654
